runner_name,gender,elo,rank
pauline chomarat,F,130.2208300643432,2814
christophe daams,M,130.0637265320254,3349
art garcia,M,129.97057629830468,3350
christian razo,M,129.7548093889076,3351
daniel hunter,M,129.73470659712075,3352
de murville jessie couve,F,129.72042586215886,2815
jim abney,M,129.24389975907755,3353
tom remkes,M,129.16027710723512,3354
sheila brophy,F,129.12609271521694,2816
rick hohman,M,128.91716802627684,3355
kelsey whitehead,F,128.76656987228785,2817
bas holland,M,128.74976067204085,3356
matthew betten,M,128.67958247205613,3357
seth port,M,128.67348962341856,3358
holly grams-johnson,F,128.52912468918595,2818
mimi jackson,F,128.48989353069527,2819
perez cristian guerra,M,128.38286249260378,3359
sarah guertin,F,128.3274104088207,2820
perez adrian exposito,M,128.30765268640562,3360
katherine webb,F,128.03129334999093,2821
chad piala,M,128.0039698695536,3361
mitchell brockmann,M,127.89004187109211,3362
hauser petra,F,127.84805236592592,2822
kate rosenbaum,F,127.70222090454634,2823
vincent pelisson,M,127.60659234630641,3363
andrei stain,M,127.53625876812053,3364
bill howard,M,127.22580033067746,3365
rémi saloy,M,127.18578737320716,3366
laura bund,F,127.18328023348086,2824
bruce yang,M,127.07139242483893,3367
jackson sell,M,126.85267438675841,3368
logan green,M,126.73199450764784,3369
ryan turbyfill,M,126.68508431433551,3370
nicole hart,F,126.49087461288056,2825
patrycja sinczuk,F,126.30056403184035,2826
patty shijo,F,126.29741575697919,2827
indira burgos,F,125.94942437224873,2828
nelson vieira,M,125.86648789891714,3371
alan denadel,M,125.73789064476348,3372
natalia nowak,F,125.53755870610556,2829
jenifer andersen,F,125.49063970266563,2830
simon letourneur,M,125.47573194788315,3373
annica nordlund,F,125.46530672664876,2831
erin jackson,F,125.11091486490481,2832
jen laughlin,F,125.01868416738442,2833
virginie o gauthier,F,124.97876273038197,2834
elizabeth darling,F,124.78890349198558,2835
jack haug,M,124.77919894703943,3374
edyta kotecka,F,124.76877613607279,2836
nicolas palacios,M,124.6360880651846,3375
morgan coniglio,F,124.45156408668947,2837
michael zbrozek,M,124.32824935121349,3376
carla pinto,F,124.16112362390783,2838
kyle wurtz,M,123.87251109846216,3377
florentin jarru,M,123.79734180098995,3378
rachel polski,F,123.77437676233306,2839
josh sicignano,M,123.75672617267718,3379
pablo ventura,M,123.69808463349078,3380
sarah miller,F,123.67448647486887,2840
mael nivinou,M,123.66985052441812,3381
hollis brake,M,123.44269635710225,3382
lethokuhle letsoalo,F,123.25507338068293,2841
waka suzuki,F,123.17531436566635,2842
ian huyton,M,123.16861031362278,3383
benjamin dufourg,M,123.10076651919721,3384
paul willits,M,123.0610030696493,3385
haiyan gu,F,123.0504484484395,2843
andrew glaze,M,122.97947710165403,3386
fernandez daniel perez,M,122.777240656095,3387
michal krolewicz,M,122.71696699271094,3388
pax redding,M,122.63753966256569,3389
dani tomas,M,122.57543862694152,3390
alyssia stevenson,F,122.4080501192156,2844
matthew barry,M,122.34573892109825,3391
scott hiskey,M,122.02130389097783,3392
kazuaki kawauchi,M,121.96349468100638,3393
joel pennington,M,121.94769055775537,3394
natalie ciaccia,F,121.92740670898776,2845
jennifer block,F,121.74562277162823,2846
xiaolan chen,F,121.5551082743908,2847
jorik waeterschoot,M,121.3377845933042,3395
brigitte cooper,F,121.28318723420236,2848
angel simental,M,121.18621360903781,3396
musawenkosi nkosi,M,120.92744605324374,3397
david jones,M,120.87814997951929,3398
nicole sieben,F,120.78571791659442,2849
florentin ribot,M,120.66984757583505,3399
jakob ellingson,M,120.32982443243603,3400
guylaine simon,F,120.22083006434322,2850
benjamin degreve,M,120.06372653202541,3401
andrew weiner,M,120.02244544369475,3402
leonardo santillana,M,119.97057629830468,3403
edson amado,M,119.75480938890762,3404
joshua petersen,M,119.73470659712076,3405
corinne lebreton,F,119.72042586215885,2851
karen ong,F,119.66602605718676,2852
lee young,M,119.24389975907756,3406
taj mukadam,M,119.16027710723512,3407
donna lutes,F,119.12609271521694,2853
john salmonson,M,118.91716802627684,3408
sophia ahearn,F,118.76656987228786,2854
bradley duplant,M,118.75288442101385,3409
alex morren,M,118.74976067204085,3410
peter livingstone,M,118.67958247205613,3411
brooke hawkes,F,118.52912468918595,2855
kristen bailey,F,118.48989353069527,2856
quintana raul santana,M,118.38286249260376,3412
charlotte matheny,F,118.32741040882071,2857
fernandez mario santos,M,118.30765268640562,3413
sue stark,F,118.03129334999092,2858
justin mcmillan,M,118.00396986955361,3414
gniadek malgorzata luczak,F,117.84805236592592,2859
libby chamberlin,F,117.70222090454634,2860
andrew galbraith,M,117.60659234630641,3415
david žvirc,M,117.53625876812053,3416
nicole gilliam,F,117.3167950167073,2861
justin wright,M,117.2513771864413,3417
jack griffin,M,117.22580033067746,3418
erwan chevalier,M,117.18578737320716,3419
margaux sahuc,F,117.18328023348086,2862
james kern,M,117.07139242483893,3420
nathan jackson,M,116.73199450764784,3421
john schneider,M,116.68508431433551,3422
pamela chapman-markle,F,116.49087461288056,2863
mailiss kristensen,F,116.30056403184035,2864
angela long,F,116.29741575697919,2865
perez eva soto,F,115.94942437224873,2866
roland königshofer,M,115.86648789891714,3423
mathilde renard,F,115.53755870610556,2867
giuseppe francesco pulella,M,115.47573194788315,3424
jill becker,F,115.11091486490481,2868
joanna buesen,F,115.01868416738442,2869
julia chen,F,114.97876273038197,2870
brittany bell,F,114.78890349198558,2871
andrea bonanomi,M,114.77919894703943,3425
kaoutar bendoumou,F,114.76877613607279,2872
fiona jordan,F,114.45156408668947,2873
cory jenson,M,114.32824935121349,3426
faustine tchakamian,F,114.16112362390783,2874
thomas dejonghe,M,113.79734180098995,3427
clare farrow,F,113.77437676233306,2875
jeff gratton,M,113.75672617267718,3428
michael curry,M,113.69808463349078,3429
etienne bohec,M,113.66985052441812,3430
kara diamond-husmann,F,113.51837613010024,2876
donald nissley,M,113.44269635710225,3431
chris walsh,M,113.38893357456082,3432
ashleigh crowther,F,113.25507338068293,2877
nozomi sasaki,F,113.17531436566635,2878
holger spamann,M,113.16861031362278,3433
alan walker,M,113.14003173014909,3434
alexandre delizee,M,113.10076651919721,3435
cameron king,M,113.0610030696493,3436
meixiong yang,F,113.0504484484395,2879
arnaud gallay,M,112.777240656095,3437
romero moreno diego edison,M,112.71696699271094,3438
anthony masters,M,112.63753966256569,3439
cedric verdalle,M,112.57543862694152,3440
rachel papay,F,112.4080501192156,2880
stephen slauson,M,112.34573892109825,3441
takeshi noda,M,111.94769055775537,3442
cindy ramirez-smith,F,111.92740670898776,2881
karey miles,F,111.74562277162823,2882
christian jonca,M,111.3377845933042,3443
caitlyn kreutz,F,111.28318723420237,2883
anthony vasquez,M,111.18621360903781,3444
sarah powell,F,111.02194862413131,2884
perfect dlamini,M,110.92744605324374,3445
jared padgett,M,110.87814997951929,3446
jasmin klein,F,110.78571791659442,2885
olivier perche,M,110.66984757583505,3447
michelle foster,F,110.63481834596688,2886
nathan forester,M,110.32982443243603,3448
lucile monneyron,F,110.22083006434322,2887
anthony leon,M,110.06372653202541,3449
raul martinez,M,110.02244544369475,3450
matthew dobler,M,109.97057629830468,3451
brent konvalin,M,109.75480938890762,3452
brian roper,M,109.73470659712076,3453
chloé schweizer,F,109.72042586215885,2888
elden galano,M,109.24389975907756,3454
abram hein,M,109.16027710723512,3455
stalina gibson,F,109.12609271521694,2889
mark ravaglia,M,108.91716802627684,3456
skylar detrick,F,108.76656987228786,2890
jack consenstein,M,108.74976067204085,3457
scott driscoll,M,108.67958247205613,3458
isaac yee,M,108.67348962341856,3459
camilla hallin,F,108.52912468918595,2891
aron johnson,F,108.48989353069527,2892
der zon arjan van,M,108.38286249260376,3460
kathryn kirby,F,108.33366307855911,2893
alina wingstad,F,108.32741040882071,2894
concepcion carlos jacob dominguez,M,108.30765268640562,3461
emilie goldman,F,108.03129334999092,2895
peter kostelnick,M,107.89004187109211,3462
hui-ping lee,F,107.84805236592592,2896
juliette brinks,F,107.70222090454634,2897
rex shields,M,107.60659234630641,3463
alex friedman,M,107.53625876812053,3464
emily mccullough,F,107.3167950167073,2898
arlie burnham,M,107.22580033067746,3465
maxime kouba,M,107.18578737320716,3466
karin joubert,F,107.18328023348086,2899
jimmy luong,M,107.07139242483893,3467
joshua oblad,M,106.85267438675841,3468
rusty taylor,M,106.73199450764784,3469
peter keding,M,106.68508431433551,3470
jordan adams,F,106.49087461288056,2900
dominika walaszkowska,F,106.30056403184035,2901
gloria lee,F,106.29741575697919,2902
gallego jessica alonso,F,105.94942437224873,2903
simon gunzburger,M,105.86648789891714,3471
camelia reghini,F,105.53755870610556,2904
renee funston,F,105.49063970266563,2905
stijn noens,M,105.47573194788315,3472
rachel reyes,F,105.11091486490481,2906
gretchen lowery,F,105.01868416738442,2907
jessica downes,F,104.97876273038197,2908
kathryn schmidt,F,104.78890349198558,2909
patrick hayoz,M,104.77919894703943,3473
lauriane camaret,F,104.76877613607279,2910
tamayo xabier abasolo,M,104.6360880651846,3474
kelsey wellington,F,104.45156408668947,2911
john kilburn,M,104.32824935121349,3475
anna tessin,F,104.16112362390783,2912
brent boos,M,103.87251109846216,3476
quentin cabeke,M,103.79734180098995,3477
liane jennings,F,103.77437676233306,2913
travis martin,M,103.75672617267718,3478
jimmy ortega,M,103.69808463349078,3479
theo lothode,M,103.66985052441812,3480
jessy guillot,F,103.58061323260151,2914
jake moreau,M,103.44269635710225,3481
cornel stander,F,103.25507338068293,2915
hiromi nishimoto,F,103.17531436566635,2916
samuel strassler,M,103.16861031362278,3482
jon ked,M,103.14003173014909,3483
jeffrey spencer,M,103.0610030696493,3484
leah gatti,F,103.0504484484395,2917
anna mcnestry,F,103.03497475140256,2918
julien bertin,M,102.71696699271094,3485
morgan maillard,M,102.63753966256569,3486
etienne monin,M,102.57543862694152,3487
britta heath,F,102.4080501192156,2919
remy blechschmidt,M,102.34573892109825,3488
andrew friedman,M,102.02130389097783,3489
tomoaki okumura,M,101.96349468100638,3490
kedric osborne,M,101.94769055775537,3491
jessica hoover,F,101.92740670898776,2920
maria dibella,F,101.74562277162823,2921
pauline blusset,F,101.5551082743908,2922
colin fourel,M,101.3377845933042,3492
keeley milne,F,101.28318723420237,2923
zac youtz,M,101.18621360903781,3493
lindelani ximba,M,100.92744605324374,3494
eddie steers,M,100.87814997951929,3495
cristiana peretto,F,100.78571791659442,2924
marius magny,M,100.66984757583505,3496
richard ross,M,100.32982443243603,3497
claire nelli,F,100.22083006434322,2925
maxime colin,M,100.06372653202541,3498
don brady,M,100.02244544369475,3499
courtney smith,F,99.93323119868423,2926
thomas koundakjian,M,99.75480938890762,3500
bjorn skogen,M,99.73470659712076,3501
mathilde leaute,F,99.72042586215885,2927
eric brumbalow,M,99.6499180244897,3502
roger pynappel,M,99.37333660471879,3503
danny huynh,M,99.24389975907756,3504
blake holiday,M,99.16027710723512,3505
faith nichols,F,99.12609271521694,2928
adam weir,M,98.91716802627684,3506
seth king,M,98.74976067204085,3507
chad hon,M,98.67958247205613,3508
chase rohde,M,98.67348962341856,3509
riley ridge,F,98.52912468918595,2929
nicolas zimmermann,M,98.38286249260376,3510
catie wilson,F,98.32741040882071,2930
gonzalez jorge lopez,M,98.30765268640562,3511
aum gandhi,M,98.19697425965103,3512
peter lawson,M,98.00396986955361,3513
mattia droz,M,97.99101216139047,3514
nathan lalonde,M,97.89004187109211,3515
tamara nemeth,F,97.84805236592592,2931
tara pozzi,F,97.70222090454634,2932
thun scott von,M,97.60659234630641,3516
chelsea smith,F,97.60366339700609,2933
filippo facci,M,97.53625876812053,3517
paige hahn,F,97.3167950167073,2934
christopher staab,M,97.2513771864413,3518
michael hendricks,M,97.22580033067746,3519
carlos rocha,M,97.18578737320716,3520
agnes mader,F,97.18328023348086,2935
kyle vogt,M,97.07139242483893,3521
dante paszkeicz,M,96.85267438675841,3522
eric martinson,M,96.73199450764784,3523
adam rylance,M,96.68508431433551,3524
karen holmes,F,96.49087461288056,2936
dominika fenclova,F,96.30056403184035,2937
kelly valentine,F,96.29741575697919,2938
flora molpeceres,F,95.94942437224873,2939
zagorski mariusz,M,95.86648789891714,3525
anaelle reynaud,F,95.53755870610556,2940
jennifer bernard,F,95.49063970266563,2941
biasio andrea de,M,95.47573194788315,3526
heather daunis,F,95.11091486490481,2942
charlotte bouyssou,F,95.01868416738442,2943
jess shvedov,F,94.89855388715604,2944
smith cindy ramirez,F,94.78890349198558,2945
alexandre joyeux,M,94.77919894703943,3527
sandra cochini,F,94.76877613607279,2946
santiago petrera,M,94.6360880651846,3528
devin pereira,F,94.45156408668947,2947
keith astorga,M,94.32824935121349,3529
irene stadler,F,94.16112362390783,2948
scott slusher,M,93.87251109846216,3530
brian strauss,M,93.75672617267718,3531
toni veigas,M,93.66985052441812,3532
olga sushkova,F,93.25507338068293,2949
hisako iino,F,93.17531436566635,2950
kevin frederic meichtry,M,93.16861031362278,3533
artyom kopp,M,93.14003173014909,3534
felix nicole,M,93.10076651919721,3535
jamie stroffolino,M,93.0610030696493,3536
emelie eklof,F,93.0504484484395,2951
menendez estefania fernandez,F,93.03497475140256,2952
hugo dahlberg,M,92.71696699271094,3537
jean francois croteau,M,92.63753966256569,3538
cita camacho juan pedro,M,92.57543862694152,3539
lily wilhelm,F,92.4080501192156,2953
preston thomas,M,92.34573892109825,3540
brad gorski,M,92.02130389097783,3541
joji chiba,M,91.96349468100638,3542
james poole,M,91.94769055775537,3543
sara shoff,F,91.74562277162823,2954
zuzana zapletalova,F,91.5551082743908,2955
andreas bauer,M,91.3377845933042,3544
olivia hall,F,91.28318723420237,2956
jared mahoney,M,91.18621360903781,3545
pelly lamola,M,90.92744605324374,3546
ryan franks,M,90.87814997951929,3547
mylan sarner,F,90.78571791659442,2957
laurent caille,M,90.66984757583505,3548
zack yaguda,M,90.32982443243603,3549
anne charlotte bory,F,90.22083006434322,2958
david geron,M,90.06372653202541,3550
john kruelle,M,90.02244544369475,3551
ben moore,M,89.97057629830468,3552
steven wright,M,89.75480938890762,3553
earle burrows,M,89.73470659712076,3554
salomé bresch,F,89.72042586215885,2959
larry conner,M,89.24389975907756,3555
jared robinson,M,89.16027710723512,3556
julyssa martinez,F,89.12609271521694,2960
ricardo goncalves,M,89.078818390117,3557
kaitlyn johnson,F,88.76656987228786,2961
james cardot,M,88.74976067204085,3558
matthew gilmore,M,88.67348962341856,3559
melynda trujillo,F,88.52912468918595,2962
carolyn hicks,F,88.48989353069527,2963
lasa ibai aduriz,M,88.38286249260376,3560
peralta pedro martinez,M,88.30765268640562,3561
samuel yamamoto,M,88.00396986955361,3562
kevin rattigan,M,87.89004187109211,3563
laila ojefelt,F,87.84805236592592,2964
brontie hladysh,F,87.70222090454634,2965
colin beresford,M,87.60659234630641,3564
michal jurc,M,87.53625876812053,3565
ally dixon,F,87.3167950167073,2966
michael bursum,M,87.22580033067746,3566
eurico moura,M,87.18578737320716,3567
louise flint,F,87.18328023348086,2967
jedediah thorne,M,87.07139242483893,3568
john pena,M,86.68508431433551,3569
helena kotova,F,86.30056403184035,2968
sheng vang,F,86.29741575697919,2969
carriches maria medina,F,85.94942437224873,2970
benoit michellod,M,85.86648789891714,3570
ken akiha,M,85.73789064476348,3571
delphine levasseur,F,85.53755870610556,2971
hui hui hung mui,F,85.49063970266563,2972
flavius meinecke,M,85.47573194788315,3572
christy olsen,F,85.01868416738442,2973
daniela belen,F,84.97876273038196,2974
erin sucharda,F,84.78890349198558,2975
frederic bellon,M,84.77919894703943,3573
jessica alarie,F,84.76877613607279,2976
igoa aritz munarriz,M,84.6360880651846,3574
allison lowenstein,F,84.45156408668947,2977
shaun higgins,M,84.32824935121349,3575
lisa harsdorf,F,84.16112362390783,2978
dominique youngren,M,83.87251109846216,3576
karim smadi,M,83.79734180098995,3577
cassidy breneiser,F,83.77437676233306,2979
cameron wheeler,M,83.75672617267718,3578
kenneth sherfey,M,83.69808463349078,3579
florian sourdin,M,83.66985052441812,3580
cesare rotundo,M,83.44269635710225,3581
ayano nakajima,F,83.17531436566635,2980
stefan mathier,M,83.16861031362278,3582
samuel gutner,M,83.14003173014909,3583
benjamin pierre,M,83.10076651919721,3584
joshua finger,M,83.0610030696493,3585
ingvarsdottir halldora huld,F,83.03497475140256,2981
beltran pablo yarza,M,82.57543862694152,3586
sheila boyle,F,82.4080501192156,2982
emil bogren,M,82.34573892109825,3587
shunsuke okunomiya,M,81.96349468100638,3588
khris vickroy,M,81.94769055775537,3589
maddie fache,F,81.74562277162823,2983
francisca garcia,F,81.5551082743908,2984
stephan eigenmann,M,81.3377845933042,3590
keallan dowells,M,81.18621360903781,3591
lebelo mopenyane,M,80.92744605324374,3592
